"customer_id","no_of_days_rented","case"
397,"5 days 04:08:00","NO ACTION"
264,"23:15:00","NO ACTION"
317,"5 days 04:51:00","NO ACTION"
395,"3 days 23:00:00","NO ACTION"
491,"1 day 19:08:00","NO ACTION"
172,"3 days 21:51:00","NO ACTION"
107,"6 days 03:56:00","NO ACTION"
296,"3 days 18:06:00","NO ACTION"
62,"6 days 05:25:00","NO ACTION"
399,"8 days 21:34:00","REMINDER EMAIL TO CUSTOMER"
434,"19:53:00","NO ACTION"
27,"4 days 19:20:00","NO ACTION"
186,"19:06:00","NO ACTION"
162,"23:59:00","NO ACTION"
459,"3 days 05:53:00","NO ACTION"
291,"5 days 22:40:00","NO ACTION"
599,"9 days 01:38:00","REMINDER EMAIL TO CUSTOMER"
424,"4 days 19:11:00","NO ACTION"
459,"2 days 22:07:00","NO ACTION"
559,"6 days 04:58:00","NO ACTION"
13,"9 days 00:24:00","REMINDER EMAIL TO CUSTOMER"
482,"5 days 22:17:00","NO ACTION"
403,"8 days 22:02:00","REMINDER EMAIL TO CUSTOMER"
557,"8 days 18:19:00","REMINDER EMAIL TO CUSTOMER"
65,"4 days 23:57:00","NO ACTION"
329,"8 days 22:46:00","REMINDER EMAIL TO CUSTOMER"
329,"5 days 04:12:00","NO ACTION"
322,"8 days 00:29:00","REMINDER EMAIL TO CUSTOMER"
23,"7 days 01:35:00","NO ACTION"
95,"5 days 19:15:00","NO ACTION"
307,"6 days 04:00:00","NO ACTION"
137,"8 days 00:29:00","REMINDER EMAIL TO CUSTOMER"
266,"20:35:00","NO ACTION"
446,"5 days 02:13:00","NO ACTION"
330,"2 days 03:48:00","NO ACTION"
75,"6 days 18:28:00","NO ACTION"
515,"7 days 23:44:00","NO ACTION"
276,"5 days 02:40:00","NO ACTION"
227,"3 days 21:38:00","NO ACTION"
268,"5 days 19:43:00","NO ACTION"
349,"8 days 05:10:00","REMINDER EMAIL TO CUSTOMER"
516,"1 day 22:50:00","NO ACTION"
237,"7 days 20:44:00","NO ACTION"
543,"4 days 22:37:00","NO ACTION"
582,"4 days 04:41:00","NO ACTION"
423,"7 days 04:25:00","NO ACTION"
471,"5 days 18:09:00","NO ACTION"
299,"1 day 01:15:00","NO ACTION"
161,"8 days 03:56:00","REMINDER EMAIL TO CUSTOMER"
109,"8 days 01:52:00","REMINDER EMAIL TO CUSTOMER"
303,"6 days 05:47:00","NO ACTION"
367,"4 days 01:45:00","NO ACTION"
350,"20:50:00","NO ACTION"
377,"3 days 19:46:00","NO ACTION"
342,"4 days 05:31:00","NO ACTION"
164,"7 days 21:36:00","NO ACTION"
257,"6 days 00:41:00","NO ACTION"
514,"3 days 03:36:00","NO ACTION"
166,"1 day 01:09:00","NO ACTION"
377,"5 days 03:39:00","NO ACTION"
111,"6 days 19:01:00","NO ACTION"
384,"8 days 21:06:00","REMINDER EMAIL TO CUSTOMER"
151,"4 days 21:18:00","NO ACTION"
267,"2 days 22:55:00","NO ACTION"
383,"2 days 05:28:00","NO ACTION"
347,"7 days 03:50:00","NO ACTION"
556,"1 day 21:16:00","NO ACTION"
114,"3 days 21:17:00","NO ACTION"
298,"1 day 18:19:00","NO ACTION"
79,"3 days 18:00:00","NO ACTION"
280,"2 days 22:20:00","NO ACTION"
498,"2 days 05:47:00","NO ACTION"
380,"6 days 19:33:00","NO ACTION"
487,"6 days 00:12:00","NO ACTION"
384,"7 days 01:25:00","NO ACTION"
522,"8 days 20:54:00","REMINDER EMAIL TO CUSTOMER"
553,"5 days 04:20:00","NO ACTION"
196,"7 days 20:12:00","NO ACTION"
385,"18:37:00","NO ACTION"
201,"3 days 21:32:00","NO ACTION"
303,"4 days 19:10:00","NO ACTION"
189,"7 days 03:55:00","NO ACTION"
93,"2 days 05:36:00","NO ACTION"
333,"3 days 23:29:00","NO ACTION"
579,"9 days 01:59:00","REMINDER EMAIL TO CUSTOMER"
35,"5 days 22:10:00","NO ACTION"
517,"2 days 20:49:00","NO ACTION"
8,"1 day 01:21:00","NO ACTION"
457,"5 days 19:29:00","NO ACTION"
108,"18:08:00","NO ACTION"
31,"5 days 23:23:00","NO ACTION"
125,"3 days 04:56:00","NO ACTION"
296,"6 days 22:03:00","NO ACTION"
107,"3 days 05:21:00","NO ACTION"
132,"1 day 02:13:00","NO ACTION"
87,"8 days 21:43:00","REMINDER EMAIL TO CUSTOMER"
289,"8 days 22:51:00","REMINDER EMAIL TO CUSTOMER"
113,"8 days 02:40:00","REMINDER EMAIL TO CUSTOMER"
382,"20:32:00","NO ACTION"
5,"5 days 05:22:00","NO ACTION"
461,"7 days 23:16:00","NO ACTION"
543,"4 days 02:13:00","NO ACTION"
495,"7 days 18:48:00","NO ACTION"
341,"8 days 23:02:00","REMINDER EMAIL TO CUSTOMER"
146,"4 days 01:51:00","NO ACTION"
90,"4 days 00:33:00","NO ACTION"
120,"5 days 22:36:00","NO ACTION"
537,"9 days 00:02:00","REMINDER EMAIL TO CUSTOMER"
12,"8 days 22:47:00","REMINDER EMAIL TO CUSTOMER"
377,"2 days 03:56:00","NO ACTION"
505,"7 days 04:51:00","NO ACTION"
570,"6 days 00:58:00","NO ACTION"
354,"2 days 20:40:00","NO ACTION"
53,"4 days 03:37:00","NO ACTION"
398,"9 days 04:36:00","REMINDER EMAIL TO CUSTOMER"
9,"7 days 23:52:00","NO ACTION"
215,"5 days 23:25:00","NO ACTION"
114,"9 days 05:32:00","REMINDER EMAIL TO CUSTOMER"
144,"1 day 18:23:00","NO ACTION"
339,"9 days 02:36:00","REMINDER EMAIL TO CUSTOMER"
390,"7 days 23:57:00","NO ACTION"
202,"4 days 00:03:00","NO ACTION"
55,"22:17:00","NO ACTION"
34,"5 days 04:26:00","NO ACTION"
77,"4 days 22:20:00","NO ACTION"
246,"8 days 00:30:00","REMINDER EMAIL TO CUSTOMER"
430,"2 days 19:20:00","NO ACTION"
550,"2 days 22:26:00","NO ACTION"
450,"6 days 22:32:00","NO ACTION"
365,"1 day 02:29:00","NO ACTION"
245,"2 days 18:54:00","NO ACTION"
592,"8 days 21:51:00","REMINDER EMAIL TO CUSTOMER"
388,"8 days 22:24:00","REMINDER EMAIL TO CUSTOMER"
561,"8 days 20:46:00","REMINDER EMAIL TO CUSTOMER"
373,"21:01:00","NO ACTION"
113,"8 days 21:21:00","REMINDER EMAIL TO CUSTOMER"
391,"5 days 18:00:00","NO ACTION"
270,"6 days 18:21:00","NO ACTION"
85,"1 day 20:34:00","NO ACTION"
424,"6 days 22:57:00","NO ACTION"
464,"1 day 02:54:00","NO ACTION"
446,"1 day 22:54:00","NO ACTION"
50,"4 days 21:50:00","NO ACTION"
421,"8 days 02:39:00","REMINDER EMAIL TO CUSTOMER"
140,"3 days 19:59:00","NO ACTION"
31,"3 days 18:59:00","NO ACTION"
33,"6 days 21:20:00","NO ACTION"
107,"1 day 22:58:00","NO ACTION"
249,"9 days 04:58:00","REMINDER EMAIL TO CUSTOMER"
371,"4 days 04:27:00","NO ACTION"
300,"2 days 00:29:00","NO ACTION"
79,"2 days 21:04:00","NO ACTION"
163,"5 days 23:49:00","NO ACTION"
162,"22:37:00","NO ACTION"
238,"6 days 22:30:00","NO ACTION"
15,"22:08:00","NO ACTION"
129,"2 days 18:27:00","NO ACTION"
457,"8 days 22:00:00","REMINDER EMAIL TO CUSTOMER"
234,"6 days 01:28:00","NO ACTION"
406,"8 days 03:52:00","REMINDER EMAIL TO CUSTOMER"
150,"6 days 02:08:00","NO ACTION"
522,"4 days 20:27:00","NO ACTION"
538,"3 days 18:27:00","NO ACTION"
200,"7 days 01:55:00","NO ACTION"
522,"4 days 03:35:00","NO ACTION"
11,"3 days 03:11:00","NO ACTION"
260,"1 day 21:29:00","NO ACTION"
432,"3 days 19:22:00","NO ACTION"
165,"23:09:00","NO ACTION"
52,"1 day 23:06:00","NO ACTION"
362,"2 days 00:46:00","NO ACTION"
295,"8 days 02:03:00","REMINDER EMAIL TO CUSTOMER"
234,"6 days 23:14:00","NO ACTION"
221,"6 days 05:30:00","NO ACTION"
597,"7 days 03:12:00","NO ACTION"
273,"3 days 03:32:00","NO ACTION"
158,"8 days 22:56:00","REMINDER EMAIL TO CUSTOMER"
336,"1 day 23:09:00","NO ACTION"
31,"22:11:00","NO ACTION"
350,"1 day 04:33:00","NO ACTION"
86,"3 days 21:30:00","NO ACTION"
229,"3 days 05:25:00","NO ACTION"
307,"1 day 20:58:00","NO ACTION"
75,"2 days 05:10:00","NO ACTION"
415,"2 days 03:04:00","NO ACTION"
21,"8 days 23:06:00","REMINDER EMAIL TO CUSTOMER"
534,"6 days 20:50:00","NO ACTION"
142,"2 days 02:16:00","NO ACTION"
279,"5 days 18:31:00","NO ACTION"
534,"8 days 05:26:00","REMINDER EMAIL TO CUSTOMER"
463,"4 days 01:23:00","NO ACTION"
117,"2 days 00:22:00","NO ACTION"
129,"7 days 22:07:00","NO ACTION"
574,"5 days 05:58:00","NO ACTION"
454,"4 days 04:42:00","NO ACTION"
501,"5 days 23:02:00","NO ACTION"
299,"1 day 05:10:00","NO ACTION"
173,"2 days 19:06:00","NO ACTION"
448,"6 days 03:23:00","NO ACTION"
576,"5 days 20:14:00","NO ACTION"
568,"5 days 22:41:00","NO ACTION"
535,"7 days 22:30:00","NO ACTION"
81,"4 days 22:19:00","NO ACTION"
83,"23:14:00","NO ACTION"
28,"2 days 03:21:00","NO ACTION"
555,"8 days 00:40:00","REMINDER EMAIL TO CUSTOMER"
353,"7 days 02:44:00","NO ACTION"
459,"8 days 04:48:00","REMINDER EMAIL TO CUSTOMER"
49,"1 day 18:12:00","NO ACTION"
550,"8 days 05:17:00","REMINDER EMAIL TO CUSTOMER"
466,"6 days 00:29:00","NO ACTION"
77,"2 days 01:55:00","NO ACTION"
328,"1 day 00:01:00","NO ACTION"
405,"9 days 00:32:00","REMINDER EMAIL TO CUSTOMER"
499,"5 days 19:02:00","NO ACTION"
562,"8 days 18:45:00","REMINDER EMAIL TO CUSTOMER"
426,"4 days 18:53:00","NO ACTION"
53,"3 days 03:58:00","NO ACTION"
358,"4 days 05:00:00","NO ACTION"
41,"6 days 21:36:00","NO ACTION"
277,"5 days 21:32:00","NO ACTION"
78,"7 days 00:42:00","NO ACTION"
410,"8 days 00:51:00","REMINDER EMAIL TO CUSTOMER"
467,"7 days 21:37:00","NO ACTION"
317,"2 days 01:34:00","NO ACTION"
213,"2 days 21:13:00","NO ACTION"
405,"5 days 23:21:00","NO ACTION"
472,"1 day 18:34:00","NO ACTION"
482,"3 days 00:23:00","NO ACTION"
319,"8 days 23:06:00","REMINDER EMAIL TO CUSTOMER"
263,"6 days 21:37:00","NO ACTION"
241,"1 day 18:56:00","NO ACTION"
478,"2 days 23:35:00","NO ACTION"
380,"1 day 23:30:00","NO ACTION"
169,"3 days 02:18:00","NO ACTION"
9,"6 days 22:47:00","NO ACTION"
118,"2 days 22:04:00","NO ACTION"
340,"1 day 21:10:00","NO ACTION"
437,"6 days 23:14:00","NO ACTION"
175,"5 days 00:30:00","NO ACTION"
134,"8 days 18:51:00","REMINDER EMAIL TO CUSTOMER"
329,"8 days 19:28:00","REMINDER EMAIL TO CUSTOMER"
17,"6 days 04:20:00","NO ACTION"
86,"1 day 02:38:00","NO ACTION"
196,"6 days 05:30:00","NO ACTION"
550,"8 days 21:33:00","REMINDER EMAIL TO CUSTOMER"
104,"1 day 19:57:00","NO ACTION"
277,"2 days 23:42:00","NO ACTION"
368,"8 days 19:04:00","REMINDER EMAIL TO CUSTOMER"
425,"7 days 21:51:00","NO ACTION"
229,"8 days 05:18:00","REMINDER EMAIL TO CUSTOMER"
554,"22:02:00","NO ACTION"
462,"4 days 03:35:00","NO ACTION"
229,"3 days 03:26:00","NO ACTION"
363,"3 days 05:14:00","NO ACTION"
224,"7 days 03:00:00","NO ACTION"
372,"5 days 04:40:00","NO ACTION"
1,"6 days 21:04:00","NO ACTION"
481,"2 days 04:01:00","NO ACTION"
577,"3 days 18:15:00","NO ACTION"
62,"3 days 02:57:00","NO ACTION"
299,"9 days 00:14:00","REMINDER EMAIL TO CUSTOMER"
115,"8 days 18:13:00","REMINDER EMAIL TO CUSTOMER"
293,"7 days 02:59:00","NO ACTION"
274,"7 days 20:46:00","NO ACTION"
412,"2 days 00:12:00","NO ACTION"
481,"3 days 23:55:00","NO ACTION"
439,"8 days 19:19:00","REMINDER EMAIL TO CUSTOMER"
573,"7 days 18:48:00","NO ACTION"
284,"4 days 01:32:00","NO ACTION"
193,"7 days 04:45:00","NO ACTION"
492,"9 days 04:17:00","REMINDER EMAIL TO CUSTOMER"
199,"5 days 20:39:00","NO ACTION"
565,"3 days 18:22:00","NO ACTION"
444,"6 days 22:54:00","NO ACTION"
594,"7 days 22:29:00","NO ACTION"
361,"5 days 05:44:00","NO ACTION"
431,"6 days 00:23:00","NO ACTION"
578,"5 days 22:30:00","NO ACTION"
406,"5 days 03:36:00","NO ACTION"
85,"3 days 18:44:00","NO ACTION"
96,"1 day 21:25:00","NO ACTION"
463,"7 days 20:11:00","NO ACTION"
395,"20:16:00","NO ACTION"
518,"22:46:00","NO ACTION"
554,"5 days 19:29:00","NO ACTION"
213,"1 day 20:17:00","NO ACTION"
185,"21:43:00","NO ACTION"
438,"3 days 02:47:00","NO ACTION"
451,"6 days 23:24:00","NO ACTION"
584,"5 days 05:56:00","NO ACTION"
414,"6 days 05:44:00","NO ACTION"
461,"5 days 19:29:00","NO ACTION"
47,"8 days 05:25:00","REMINDER EMAIL TO CUSTOMER"
144,"3 days 01:36:00","NO ACTION"
458,"1 day 04:35:00","NO ACTION"
272,"6 days 23:32:00","NO ACTION"
29,"1 day 03:42:00","NO ACTION"
185,"5 days 21:25:00","NO ACTION"
347,"9 days 03:06:00","REMINDER EMAIL TO CUSTOMER"
62,"8 days 20:41:00","REMINDER EMAIL TO CUSTOMER"
292,"9 days 03:20:00","REMINDER EMAIL TO CUSTOMER"
335,"1 day 00:40:00","NO ACTION"
294,"1 day 21:54:00","NO ACTION"
352,"4 days 18:24:00","NO ACTION"
82,"3 days 22:37:00","NO ACTION"
111,"4 days 00:26:00","NO ACTION"
66,"7 days 20:05:00","NO ACTION"
339,"6 days 01:24:00","NO ACTION"
173,"23:15:00","NO ACTION"
318,"1 day 03:27:00","NO ACTION"
171,"9 days 03:48:00","REMINDER EMAIL TO CUSTOMER"
526,"8 days 18:27:00","REMINDER EMAIL TO CUSTOMER"
540,"4 days 20:44:00","NO ACTION"
591,"5 days 05:01:00","NO ACTION"
196,"1 day 23:00:00","NO ACTION"
466,"4 days 05:45:00","NO ACTION"
277,"6 days 23:56:00","NO ACTION"
71,"5 days 04:09:00","NO ACTION"
189,"1 day 04:13:00","NO ACTION"
448,"6 days 22:51:00","NO ACTION"
16,"6 days 02:34:00","NO ACTION"
336,"1 day 01:34:00","NO ACTION"
20,"7 days 04:16:00","NO ACTION"
386,"1 day 20:02:00","NO ACTION"
510,"6 days 20:00:00","NO ACTION"
236,"6 days 03:37:00","NO ACTION"
529,"3 days 20:10:00","NO ACTION"
275,"1 day 18:34:00","NO ACTION"
403,"5 days 05:40:00","NO ACTION"
57,"19:24:00","NO ACTION"
69,"4 days 20:32:00","NO ACTION"
67,"4 days 04:27:00","NO ACTION"
498,"4 days 18:20:00","NO ACTION"
268,"4 days 21:47:00","NO ACTION"
454,"1 day 18:40:00","NO ACTION"
261,"5 days 23:27:00","NO ACTION"
201,"6 days 18:41:00","NO ACTION"
133,"2 days 00:43:00","NO ACTION"
511,"5 days 03:26:00","NO ACTION"
80,"4 days 19:35:00","NO ACTION"
438,"1 day 21:55:00","NO ACTION"
431,"9 days 00:25:00","REMINDER EMAIL TO CUSTOMER"
559,"3 days 20:00:00","NO ACTION"
595,"8 days 00:37:00","REMINDER EMAIL TO CUSTOMER"
346,"5 days 19:07:00","NO ACTION"
316,"8 days 22:28:00","REMINDER EMAIL TO CUSTOMER"
279,"2 days 01:34:00","NO ACTION"
279,"21:49:00","NO ACTION"
318,"7 days 04:24:00","NO ACTION"
428,"1 day 04:25:00","NO ACTION"
387,"3 days 19:30:00","NO ACTION"
566,"1 day 23:49:00","NO ACTION"
483,"8 days 19:31:00","REMINDER EMAIL TO CUSTOMER"
183,"8 days 04:09:00","REMINDER EMAIL TO CUSTOMER"
341,"8 days 05:08:00","REMINDER EMAIL TO CUSTOMER"
239,"8 days 02:53:00","REMINDER EMAIL TO CUSTOMER"
91,"5 days 02:27:00","NO ACTION"
514,"2 days 20:16:00","NO ACTION"
190,"2 days 18:11:00","NO ACTION"
305,"3 days 02:25:00","NO ACTION"
119,"7 days 03:45:00","NO ACTION"
395,"7 days 03:36:00","NO ACTION"
151,"4 days 21:28:00","NO ACTION"
45,"3 days 23:01:00","NO ACTION"
38,"8 days 03:07:00","REMINDER EMAIL TO CUSTOMER"
362,"4 days 04:40:00","NO ACTION"
295,"8 days 22:38:00","REMINDER EMAIL TO CUSTOMER"
66,"7 days 23:04:00","NO ACTION"
371,"1 day 19:02:00","NO ACTION"
552,"1 day 05:42:00","NO ACTION"
599,"7 days 19:49:00","NO ACTION"
98,"4 days 21:59:00","NO ACTION"
298,"4 days 02:17:00","NO ACTION"
577,"9 days 05:17:00","REMINDER EMAIL TO CUSTOMER"
187,"8 days 21:49:00","REMINDER EMAIL TO CUSTOMER"
264,"5 days 20:39:00","NO ACTION"
424,"3 days 05:01:00","NO ACTION"
155,"1 day 19:00:00","NO ACTION"
203,"2 days 02:25:00","NO ACTION"
343,"2 days 23:24:00","NO ACTION"
282,"5 days 22:40:00","NO ACTION"
429,"21:59:00","NO ACTION"
321,"3 days 02:49:00","NO ACTION"
12,"6 days 19:56:00","NO ACTION"
501,"6 days 23:31:00","NO ACTION"
322,"8 days 19:06:00","REMINDER EMAIL TO CUSTOMER"
226,"3 days 00:28:00","NO ACTION"
444,"6 days 00:20:00","NO ACTION"
76,"2 days 00:53:00","NO ACTION"
282,"1 day 23:54:00","NO ACTION"
85,"4 days 02:37:00","NO ACTION"
22,"21:50:00","NO ACTION"
27,"6 days 19:12:00","NO ACTION"
346,"3 days 01:35:00","NO ACTION"
251,"7 days 20:35:00","NO ACTION"
19,"2 days 02:09:00","NO ACTION"
583,"3 days 05:40:00","NO ACTION"
381,"6 days 04:52:00","NO ACTION"
95,"2 days 00:10:00","NO ACTION"
561,"19:47:00","NO ACTION"
40,"23:44:00","NO ACTION"
599,"8 days 22:42:00","REMINDER EMAIL TO CUSTOMER"
503,"19:03:00","NO ACTION"
516,"5 days 04:22:00","NO ACTION"
216,"3 days 05:55:00","NO ACTION"
228,"7 days 22:54:00","NO ACTION"
141,"1 day 19:17:00","NO ACTION"
591,"3 days 00:44:00","NO ACTION"
137,"8 days 18:42:00","REMINDER EMAIL TO CUSTOMER"
211,"9 days 05:49:00","REMINDER EMAIL TO CUSTOMER"
556,"8 days 23:37:00","REMINDER EMAIL TO CUSTOMER"
46,"1 day 19:18:00","NO ACTION"
491,"6 days 02:10:00","NO ACTION"
326,"2 days 04:24:00","NO ACTION"
255,"3 days 21:29:00","NO ACTION"
377,"8 days 19:20:00","REMINDER EMAIL TO CUSTOMER"
45,"4 days 03:05:00","NO ACTION"
74,"7 days 04:07:00","NO ACTION"
174,"4 days 20:17:00","NO ACTION"
25,"2 days 05:27:00","NO ACTION"
476,"2 days 18:41:00","NO ACTION"
181,"6 days 00:19:00","NO ACTION"
126,"4 days 02:56:00","NO ACTION"
558,"8 days 21:53:00","REMINDER EMAIL TO CUSTOMER"
293,"2 days 19:20:00","NO ACTION"
278,"1 day 20:27:00","NO ACTION"
524,"4 days 02:11:00","NO ACTION"
340,"1 day 20:05:00","NO ACTION"
150,"6 days 20:59:00","NO ACTION"
312,"8 days 22:12:00","REMINDER EMAIL TO CUSTOMER"
338,"7 days 03:44:00","NO ACTION"
97,"3 days 03:01:00","NO ACTION"
236,"7 days 22:22:00","NO ACTION"
23,"4 days 22:02:00","NO ACTION"
568,"6 days 23:49:00","NO ACTION"
96,"21:22:00","NO ACTION"
251,"4 days 18:15:00","NO ACTION"
510,"8 days 23:25:00","REMINDER EMAIL TO CUSTOMER"
226,"3 days 22:48:00","NO ACTION"
543,"5 days 01:44:00","NO ACTION"
100,"8 days 03:06:00","REMINDER EMAIL TO CUSTOMER"
181,"6 days 20:44:00","NO ACTION"
565,"1 day 20:47:00","NO ACTION"
242,"7 days 02:47:00","NO ACTION"
37,"7 days 18:22:00","NO ACTION"
60,"7 days 00:56:00","NO ACTION"
594,"2 days 21:33:00","NO ACTION"
8,"8 days 00:06:00","REMINDER EMAIL TO CUSTOMER"
490,"4 days 23:15:00","NO ACTION"
476,"9 days 03:15:00","REMINDER EMAIL TO CUSTOMER"
322,"1 day 01:09:00","NO ACTION"
298,"5 days 22:34:00","NO ACTION"
382,"6 days 02:50:00","NO ACTION"
138,"1 day 21:23:00","NO ACTION"
520,"6 days 19:49:00","NO ACTION"
536,"7 days 19:18:00","NO ACTION"
114,"5 days 01:04:00","NO ACTION"
111,"3 days 18:13:00","NO ACTION"
296,"7 days 20:25:00","NO ACTION"
586,"5 days 04:30:00","NO ACTION"
349,"9 days 02:29:00","REMINDER EMAIL TO CUSTOMER"
397,"9 days 02:42:00","REMINDER EMAIL TO CUSTOMER"
369,"6 days 22:30:00","NO ACTION"
421,"7 days 22:12:00","NO ACTION"
142,"8 days 04:10:00","REMINDER EMAIL TO CUSTOMER"
169,"9 days 02:45:00","REMINDER EMAIL TO CUSTOMER"
348,"5 days 18:23:00","NO ACTION"
553,"4 days 01:16:00","NO ACTION"
295,"3 days 19:40:00","NO ACTION"
299,"3 days 01:27:00","NO ACTION"
444,"4 days 00:17:00","NO ACTION"
520,"8 days 21:08:00","REMINDER EMAIL TO CUSTOMER"
32,"7 days 18:50:00","NO ACTION"
270,"4 days 20:21:00","NO ACTION"
126,"7 days 01:20:00","NO ACTION"
449,"2 days 03:30:00","NO ACTION"
209,"4 days 00:06:00","NO ACTION"
331,"8 days 19:55:00","REMINDER EMAIL TO CUSTOMER"
459,"1 day 21:53:00","NO ACTION"
480,"9 days 03:56:00","REMINDER EMAIL TO CUSTOMER"
34,"4 days 05:14:00","NO ACTION"
182,"3 days 18:24:00","NO ACTION"
443,"8 days 22:53:00","REMINDER EMAIL TO CUSTOMER"
494,"3 days 22:26:00","NO ACTION"
291,"6 days 05:35:00","NO ACTION"
223,"5 days 18:19:00","NO ACTION"
536,"3 days 05:01:00","NO ACTION"
131,"2 days 23:27:00","NO ACTION"
338,"3 days 18:22:00","NO ACTION"
314,"2 days 19:18:00","NO ACTION"
167,"8 days 01:31:00","REMINDER EMAIL TO CUSTOMER"
320,"4 days 20:15:00","NO ACTION"
102,"8 days 04:58:00","REMINDER EMAIL TO CUSTOMER"
262,"5 days 18:15:00","NO ACTION"
469,"5 days 00:18:00","NO ACTION"
549,"4 days 19:23:00","NO ACTION"
88,"5 days 18:51:00","NO ACTION"
51,"8 days 01:25:00","REMINDER EMAIL TO CUSTOMER"
469,"9 days 00:19:00","REMINDER EMAIL TO CUSTOMER"
389,"2 days 00:10:00","NO ACTION"
201,"22:32:00","NO ACTION"
350,"1 day 03:13:00","NO ACTION"
168,"4 days 02:01:00","NO ACTION"
165,"5 days 20:36:00","NO ACTION"
274,"5 days 05:18:00","NO ACTION"
206,"8 days 20:11:00","REMINDER EMAIL TO CUSTOMER"
283,"2 days 21:42:00","NO ACTION"
65,"5 days 01:43:00","NO ACTION"
339,"6 days 18:24:00","NO ACTION"
479,"7 days 05:25:00","NO ACTION"
228,"5 days 04:25:00","NO ACTION"
444,"1 day 03:59:00","NO ACTION"
97,"2 days 22:01:00","NO ACTION"
501,"6 days 01:34:00","NO ACTION"
593,"5 days 01:38:00","NO ACTION"
394,"1 day 01:13:00","NO ACTION"
115,"3 days 02:29:00","NO ACTION"
442,"4 days 22:38:00","NO ACTION"
594,"22:02:00","NO ACTION"
239,"2 days 03:06:00","NO ACTION"
16,"2 days 05:30:00","NO ACTION"
19,"19:16:00","NO ACTION"
15,"7 days 02:57:00","NO ACTION"
111,"7 days 02:05:00","NO ACTION"
239,"6 days 02:57:00","NO ACTION"
422,"2 days 04:03:00","NO ACTION"
538,"2 days 23:21:00","NO ACTION"
537,"4 days 04:32:00","NO ACTION"
273,"19:22:00","NO ACTION"
292,"2 days 20:04:00","NO ACTION"
575,"8 days 22:49:00","REMINDER EMAIL TO CUSTOMER"
483,"6 days 01:55:00","NO ACTION"
592,"3 days 22:44:00","NO ACTION"
231,"8 days 04:50:00","REMINDER EMAIL TO CUSTOMER"
587,"5 days 02:54:00","NO ACTION"
210,"7 days 23:28:00","NO ACTION"
402,"6 days 22:39:00","NO ACTION"
97,"7 days 18:29:00","NO ACTION"
392,"6 days 01:56:00","NO ACTION"
355,"5 days 23:06:00","NO ACTION"
283,"9 days 00:03:00","REMINDER EMAIL TO CUSTOMER"
496,"8 days 00:41:00","REMINDER EMAIL TO CUSTOMER"
450,"8 days 04:05:00","REMINDER EMAIL TO CUSTOMER"
580,"5 days 02:43:00","NO ACTION"
284,"2 days 04:21:00","NO ACTION"
66,"1 day 19:06:00","NO ACTION"
225,"3 days 21:53:00","NO ACTION"
49,"2 days 02:45:00","NO ACTION"
227,"9 days 03:42:00","REMINDER EMAIL TO CUSTOMER"
152,"4 days 02:14:00","NO ACTION"
263,"1 day 22:39:00","NO ACTION"
485,"1 day 22:29:00","NO ACTION"
200,"6 days 21:27:00","NO ACTION"
235,"1 day 04:10:00","NO ACTION"
297,"4 days 21:19:00","NO ACTION"
574,"8 days 18:07:00","REMINDER EMAIL TO CUSTOMER"
207,"7 days 02:52:00","NO ACTION"
266,"3 days 01:54:00","NO ACTION"
493,"2 days 22:13:00","NO ACTION"
110,"7 days 03:52:00","NO ACTION"
289,"1 day 19:20:00","NO ACTION"
137,"4 days 04:48:00","NO ACTION"
283,"4 days 00:39:00","NO ACTION"
53,"3 days 18:55:00","NO ACTION"
286,"9 days 01:58:00","REMINDER EMAIL TO CUSTOMER"
78,"5 days 18:41:00","NO ACTION"
522,"3 days 20:07:00","NO ACTION"
92,"9 days 01:27:00","REMINDER EMAIL TO CUSTOMER"
419,"1 day 00:27:00","NO ACTION"
35,"7 days 01:46:00","NO ACTION"
68,"2 days 20:52:00","NO ACTION"
577,"7 days 01:58:00","NO ACTION"
511,"4 days 19:15:00","NO ACTION"
205,"8 days 21:53:00","REMINDER EMAIL TO CUSTOMER"
100,"8 days 21:59:00","REMINDER EMAIL TO CUSTOMER"
330,"6 days 02:49:00","NO ACTION"
242,"1 day 18:27:00","NO ACTION"
347,"3 days 18:38:00","NO ACTION"
166,"3 days 23:23:00","NO ACTION"
335,"1 day 20:06:00","NO ACTION"
368,"4 days 02:11:00","NO ACTION"
373,"4 days 00:19:00","NO ACTION"
348,"7 days 01:31:00","NO ACTION"
86,"3 days 23:37:00","NO ACTION"
402,"7 days 20:14:00","NO ACTION"
331,"1 day 04:17:00","NO ACTION"
502,"4 days 19:38:00","NO ACTION"
49,"4 days 23:14:00","NO ACTION"
571,"4 days 04:32:00","NO ACTION"
125,"6 days 20:12:00","NO ACTION"
264,"9 days 03:15:00","REMINDER EMAIL TO CUSTOMER"
526,"5 days 02:59:00","NO ACTION"
88,"1 day 23:03:00","NO ACTION"
171,"5 days 03:22:00","NO ACTION"
454,"5 days 21:09:00","NO ACTION"
80,"23:54:00","NO ACTION"
115,"7 days 02:24:00","NO ACTION"
175,"6 days 01:25:00","NO ACTION"
337,"4 days 04:03:00","NO ACTION"
322,"4 days 23:34:00","NO ACTION"
588,"20:04:00","NO ACTION"
441,"2 days 03:09:00","NO ACTION"
